2097271BD911_$GPGGA,083928.00,5706.759933,N,00835.301134,E,1,08,0.5,7.5,M,44.0,M,,*67
2097271BD911_$GPGGA,083929.00,5706.759933,N,00835.301133,E,1,08,0.5,7.6,M,44.0,M,,*62
2097271BD911_$GPGGA,083930.00,5706.759933,N,00835.301133,E,1,08,0.5,7.6,M,44.0,M,,*6A
2097271BD911_$GPGGA,083931.00,5706.759933,N,00835.301132,E,1,08,0.5,7.6,M,44.0,M,,*6A
2097271BD911_$GPGGA,083932.00,5706.759934,N,00835.301132,E,1,08,0.5,7.6,M,44.0,M,,*6E
2097271BD911_$GPGGA,083933.00,5706.759934,N,00835.301132,E,1,08,0.5,7.6,M,44.0,M,,*6F
2097271BD911_$GPGGA,083934.00,5706.759934,N,00835.301131,E,1,08,0.5,7.6,M,44.0,M,,*6B
2097271BD911_$GPGGA,083935.00,5706.759935,N,00835.301131,E,1,08,0.5,7.6,M,44.0,M,,*6B
2097271BD911_$GPGGA,083936.00,5706.759935,N,00835.301131,E,1,08,0.5,7.6,M,44.0,M,,*68
2097271BD911_$GPGGA,083937.00,5706.759935,N,00835.301130,E,1,08,0.5,7.6,M,44.0,M,,*68
2097271BD911_$GPGGA,083938.00,5706.759935,N,00835.301130,E,1,08,0.5,7.6,M,44.0,M,,*67
2097271BD911_$GPGGA,083939.00,5706.759935,N,00835.301129,E,1,08,0.5,7.6,M,44.0,M,,*6E
2097271BD911_$GPGGA,083940.00,5706.759936,N,00835.301129,E,1,08,0.5,7.6,M,44.0,M,,*63
2097271BD911_$GPGGA,083941.00,5706.759936,N,00835.301129,E,1,08,0.5,7.6,M,44.0,M,,*62
2097271BD911_$GPGGA,083942.00,5706.759936,N,00835.301129,E,1,08,0.5,7.6,M,44.0,M,,*61
2097271BD911_$GPGGA,083943.00,5706.759936,N,00835.301128,E,1,08,0.5,7.6,M,44.0,M,,*61
2097271BD911_$GPGGA,083944.00,5706.759936,N,00835.301128,E,1,08,0.5,7.6,M,44.0,M,,*66
2097271BD911_$GPGGA,083945.00,5706.759936,N,00835.301127,E,1,08,0.5,7.6,M,44.0,M,,*68
2097271BD911_$GPGGA,083946.00,5706.759936,N,00835.301127,E,1,08,0.5,7.6,M,44.0,M,,*6B
2097271BD911_$GPGGA,083947.00,5706.759936,N,00835.301127,E,1,08,0.5,7.6,M,44.0,M,,*6A
2097271BD911_$GPGGA,083948.00,5706.759936,N,00835.301126,E,1,08,0.5,7.6,M,44.0,M,,*64
2097271BD911_$GPGGA,083949.00,5706.759936,N,00835.301126,E,1,08,0.5,7.6,M,44.0,M,,*65
2097271BD911_$GPGGA,083950.00,5706.759936,N,00835.301125,E,1,08,0.5,7.6,M,44.0,M,,*6E
2097271BD911_$GPGGA,083951.00,5706.759936,N,00835.301125,E,1,08,0.5,7.6,M,44.0,M,,*6F
2097271BD911_$GPGGA,083952.00,5706.759936,N,00835.301125,E,1,08,0.5,7.6,M,44.0,M,,*6C
2097271BD911_$GPGGA,083953.00,5706.759936,N,00835.301125,E,1,08,0.5,7.6,M,44.0,M,,*6D
2097271BD911_$GPGGA,083954.00,5706.759936,N,00835.301124,E,1,08,0.5,7.6,M,44.0,M,,*6B
2097271BD911_$GPGGA,083955.00,5706.759936,N,00835.301124,E,1,08,0.5,7.6,M,44.0,M,,*6A
2097271BD911_$GPGGA,083956.00,5706.759935,N,00835.301124,E,1,08,0.5,7.6,M,44.0,M,,*6A
2097271BD911_$GPGGA,083957.00,5706.759935,N,00835.301124,E,1,08,0.5,7.6,M,44.0,M,,*6B
2097271BD911_$GPGGA,083958.00,5706.759935,N,00835.301123,E,1,08,0.5,7.6,M,44.0,M,,*63
2097271BD911_$GPGGA,083959.00,5706.759935,N,00835.301123,E,1,08,0.5,7.6,M,44.0,M,,*62
2097271BD911_$GPGGA,084000.00,5706.759935,N,00835.301123,E,1,08,0.5,7.6,M,44.0,M,,*60
2097271BD911_$GPGGA,084001.00,5706.759935,N,00835.301123,E,1,08,0.5,7.6,M,44.0,M,,*61
2097271BD911_$GPGGA,084002.00,5706.759935,N,00835.301123,E,1,08,0.5,7.6,M,44.0,M,,*62
2097271BD911_$GPGGA,084003.00,5706.759935,N,00835.301122,E,1,08,0.5,7.6,M,44.0,M,,*62
2097271BD911_$GPGGA,084004.00,5706.759935,N,00835.301122,E,1,08,0.5,7.6,M,44.0,M,,*65
2097271BD911_$GPGGA,084005.00,5706.759935,N,00835.301122,E,1,08,0.5,7.6,M,44.0,M,,*64
2097271BD911_$GPGGA,084006.00,5706.759935,N,00835.301121,E,1,08,0.5,7.6,M,44.0,M,,*64
2097271BD911_$GPGGA,084007.00,5706.759935,N,00835.301121,E,1,08,0.5,7.6,M,44.0,M,,*65
2097271BD911_$GPGGA,084008.00,5706.759938,N,00835.301124,E,1,08,0.5,7.6,M,44.0,M,,*62
2097271BD911_$GPGGA,084009.00,5706.759942,N,00835.301129,E,1,08,0.5,7.6,M,44.0,M,,*63
2097271BD911_$GPGGA,084010.00,5706.759947,N,00835.301136,E,1,08,0.5,7.6,M,44.0,M,,*60
2097271BD911_$GPGGA,084011.00,5706.759949,N,00835.301139,E,1,08,0.5,7.6,M,44.0,M,,*60
2097271BD911_$GPGGA,084012.00,5706.759953,N,00835.301143,E,1,08,0.5,7.6,M,44.0,M,,*65
2097271BD911_$GPGGA,084013.00,5706.759957,N,00835.301149,E,1,08,0.5,7.6,M,44.0,M,,*6A
2097271BD911_$GPGGA,084014.00,5706.759961,N,00835.301154,E,1,08,0.5,7.6,M,44.0,M,,*64
2097271BD911_$GPGGA,084015.00,5706.759965,N,00835.301160,E,1,08,0.5,7.7,M,44.0,M,,*67
2097271BD911_$GPGGA,084016.00,5706.759970,N,00835.301167,E,1,08,0.5,7.7,M,44.0,M,,*67
2097271BD911_$GPGGA,084017.00,5706.759975,N,00835.301173,E,1,08,0.5,7.7,M,44.0,M,,*66
2097271BD911_$GPGGA,084018.00,5706.759979,N,00835.301179,E,1,09,0.5,7.7,M,44.0,M,,*6E
2097271BD911_$GPGGA,084019.00,5706.759983,N,00835.301185,E,1,09,0.5,7.7,M,44.0,M,,*69
2097271BD911_$GPGGA,084020.00,5706.759987,N,00835.301190,E,1,09,0.5,7.7,M,44.0,M,,*63
2097271BD911_$GPGGA,084021.00,5706.759989,N,00835.301194,E,1,09,0.5,7.7,M,44.0,M,,*68
2097271BD911_$GPGGA,084022.00,5706.759992,N,00835.301196,E,1,09,0.5,7.7,M,44.0,M,,*63
2097271BD911_$GPGGA,084023.00,5706.759993,N,00835.301198,E,1,09,0.5,7.7,M,44.0,M,,*6D
2097271BD911_$GPGGA,084024.00,5706.759995,N,00835.301200,E,1,09,0.5,7.7,M,44.0,M,,*6E
2097271BD911_$GPGGA,084025.00,5706.759995,N,00835.301201,E,1,09,0.5,7.7,M,44.0,M,,*6E
2097271BD911_$GPGGA,084026.00,5706.759996,N,00835.301201,E,1,09,0.5,7.7,M,44.0,M,,*6E
2097271BD911_$GPGGA,084027.00,5706.759997,N,00835.301202,E,1,09,0.5,7.7,M,44.0,M,,*6D
2097271BD911_$GPGGA,084028.00,5706.759997,N,00835.301202,E,1,09,0.5,7.7,M,44.0,M,,*62
2097271BD911_$GPGGA,084029.00,5706.759998,N,00835.301203,E,1,09,0.5,7.7,M,44.0,M,,*6D
2097271BD911_$GPGGA,084030.00,5706.759998,N,00835.301203,E,1,09,0.5,7.7,M,44.0,M,,*65
2097271BD911_$GPGGA,084031.00,5706.759999,N,00835.301203,E,1,09,0.5,7.7,M,44.0,M,,*65
2097271BD911_$GPGGA,084032.00,5706.759999,N,00835.301203,E,1,09,0.5,7.7,M,44.0,M,,*66
2097271BD911_$GPGGA,084033.00,5706.759999,N,00835.301203,E,1,09,0.5,7.7,M,44.0,M,,*67
2097271BD911_$GPGGA,084034.00,5706.760000,N,00835.301203,E,1,09,0.5,7.7,M,44.0,M,,*63
2097271BD911_$GPGGA,084035.00,5706.760000,N,00835.301203,E,1,09,0.5,7.7,M,44.0,M,,*62
2097271BD911_$GPGGA,084036.00,5706.760000,N,00835.301203,E,1,09,0.5,7.7,M,44.0,M,,*61
2097271BD911_$GPGGA,084037.00,5706.760000,N,00835.301203,E,1,09,0.5,7.7,M,44.0,M,,*60
2097271BD911_$GPGGA,084038.00,5706.760000,N,00835.301203,E,1,09,0.5,7.7,M,44.0,M,,*6F
2097271BD911_$GPGGA,084039.00,5706.760000,N,00835.301203,E,1,09,0.5,7.7,M,44.0,M,,*6E
2097271BD911_$GPGGA,084040.00,5706.760000,N,00835.301202,E,1,09,0.5,7.7,M,44.0,M,,*61
2097271BD911_$GPGGA,084041.00,5706.760000,N,00835.301202,E,1,09,0.5,7.7,M,44.0,M,,*60
2097271BD911_$GPGGA,084042.00,5706.760000,N,00835.301202,E,1,09,0.5,7.7,M,44.0,M,,*63
2097271BD911_$GPGGA,084043.00,5706.760001,N,00835.301201,E,1,09,0.5,7.7,M,44.0,M,,*60
2097271BD911_$GPGGA,084044.00,5706.760001,N,00835.301201,E,1,09,0.5,7.7,M,44.0,M,,*67
2097271BD911_$GPGGA,084045.00,5706.760001,N,00835.301201,E,1,09,0.5,7.7,M,44.0,M,,*66
2097271BD911_$GPGGA,084046.00,5706.760001,N,00835.301201,E,1,09,0.5,7.7,M,44.0,M,,*65
2097271BD911_$GPGGA,084047.00,5706.760002,N,00835.301201,E,1,09,0.5,7.7,M,44.0,M,,*67
2097271BD911_$GPGGA,084048.00,5706.760002,N,00835.301201,E,1,09,0.5,7.7,M,44.0,M,,*68
2097271BD911_$GPGGA,084049.00,5706.760002,N,00835.301201,E,1,09,0.5,7.7,M,44.0,M,,*69
